2024-05-17 23:45:29, AirTemperature: 0.0C, AirHumidity: 0.0%, WaterTemperature: 0.0C, WaterDO: 0.0mg/L 
2024-05-18 19:51:49, AirTemperature: 29.8C, AirHumidity: 57.4%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 19:52:49, AirTemperature: 29.7C, AirHumidity: 57.4%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 19:53:49, AirTemperature: 29.8C, AirHumidity: 57.4%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 19:54:49, AirTemperature: 29.8C, AirHumidity: 57.4%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 19:55:49, AirTemperature: 29.8C, AirHumidity: 57.4%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 19:56:49, AirTemperature: 29.8C, AirHumidity: 57.4%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 19:57:49, AirTemperature: 29.8C, AirHumidity: 57.4%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 19:58:49, AirTemperature: 29.8C, AirHumidity: 57.4%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 19:59:49, AirTemperature: 29.8C, AirHumidity: 57.4%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:00:49, AirTemperature: 29.8C, AirHumidity: 57.4%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:01:49, AirTemperature: 29.8C, AirHumidity: 57.4%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:02:49, AirTemperature: 29.8C, AirHumidity: 57.4%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:03:49, AirTemperature: 29.9C, AirHumidity: 57.4%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:04:49, AirTemperature: 29.9C, AirHumidity: 57.4%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:05:49, AirTemperature: 29.9C, AirHumidity: 57.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:06:49, AirTemperature: 29.9C, AirHumidity: 57.4%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:07:49, AirTemperature: 29.9C, AirHumidity: 57.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:08:49, AirTemperature: 29.9C, AirHumidity: 57.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:09:49, AirTemperature: 29.9C, AirHumidity: 57.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:10:49, AirTemperature: 29.9C, AirHumidity: 57.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:11:49, AirTemperature: 29.9C, AirHumidity: 57.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:12:49, AirTemperature: 29.9C, AirHumidity: 57.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:13:49, AirTemperature: 29.9C, AirHumidity: 57.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:14:49, AirTemperature: 29.9C, AirHumidity: 57.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:15:49, AirTemperature: 29.9C, AirHumidity: 57.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:16:49, AirTemperature: 29.9C, AirHumidity: 57.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:17:49, AirTemperature: 29.9C, AirHumidity: 57.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:18:49, AirTemperature: 30.0C, AirHumidity: 57.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:19:49, AirTemperature: 29.9C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:20:49, AirTemperature: 30.0C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:21:49, AirTemperature: 29.9C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:22:49, AirTemperature: 30.0C, AirHumidity: 57.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:23:49, AirTemperature: 30.0C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:24:49, AirTemperature: 30.0C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:25:49, AirTemperature: 30.0C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:26:49, AirTemperature: 30.0C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:27:49, AirTemperature: 30.0C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:28:49, AirTemperature: 30.0C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:29:49, AirTemperature: 30.0C, AirHumidity: 57.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:30:49, AirTemperature: 30.0C, AirHumidity: 57.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:31:49, AirTemperature: 30.0C, AirHumidity: 57.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:32:49, AirTemperature: 30.0C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:33:49, AirTemperature: 30.0C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:34:49, AirTemperature: 30.0C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:35:49, AirTemperature: 30.0C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:36:49, AirTemperature: 30.0C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:37:49, AirTemperature: 30.0C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:38:49, AirTemperature: 30.0C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:39:49, AirTemperature: 30.0C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:40:49, AirTemperature: 30.1C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:41:49, AirTemperature: 30.1C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:42:49, AirTemperature: 30.1C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:43:49, AirTemperature: 30.1C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:44:49, AirTemperature: 30.1C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:45:49, AirTemperature: 30.1C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:46:49, AirTemperature: 30.1C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:47:49, AirTemperature: 30.1C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:48:49, AirTemperature: 30.1C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:49:49, AirTemperature: 30.1C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:50:49, AirTemperature: 30.1C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:51:49, AirTemperature: 30.1C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:52:49, AirTemperature: 30.1C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:53:49, AirTemperature: 30.1C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:54:49, AirTemperature: 30.1C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:55:49, AirTemperature: 30.1C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:56:49, AirTemperature: 30.2C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:57:49, AirTemperature: 30.1C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 20:58:49, AirTemperature: 30.1C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 20:59:49, AirTemperature: 30.2C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:00:49, AirTemperature: 30.2C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:01:49, AirTemperature: 30.2C, AirHumidity: 57.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:02:49, AirTemperature: 30.2C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:03:49, AirTemperature: 30.2C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 21:04:49, AirTemperature: 30.2C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:05:49, AirTemperature: 30.2C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:06:49, AirTemperature: 30.2C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:07:49, AirTemperature: 30.2C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 21:08:49, AirTemperature: 30.2C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:09:49, AirTemperature: 30.2C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:10:49, AirTemperature: 30.2C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:11:49, AirTemperature: 30.2C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 21:12:49, AirTemperature: 30.3C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:13:49, AirTemperature: 30.2C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:14:49, AirTemperature: 30.3C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:15:49, AirTemperature: 30.3C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 21:16:49, AirTemperature: 30.3C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:17:49, AirTemperature: 30.3C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:18:49, AirTemperature: 30.3C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:19:49, AirTemperature: 30.3C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:20:49, AirTemperature: 30.3C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:21:49, AirTemperature: 30.3C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 21:22:49, AirTemperature: 30.3C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 21:23:49, AirTemperature: 30.3C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:24:49, AirTemperature: 30.3C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-18 21:25:49, AirTemperature: 30.4C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:26:49, AirTemperature: 30.4C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:27:49, AirTemperature: 30.3C, AirHumidity: 57.1%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:28:49, AirTemperature: 30.4C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:29:49, AirTemperature: 30.4C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:30:49, AirTemperature: 30.4C, AirHumidity: 57.2%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:31:49, AirTemperature: 30.4C, AirHumidity: 57.1%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-18 21:32:49, AirTemperature: 30.4C, AirHumidity: 57.2%, WaterTemperature: 26C, WaterDO: 0.19mg/L 
2024-05-18 21:33:49, AirTemperature: 30.4C, AirHumidity: 57.2%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:34:49, AirTemperature: 30.4C, AirHumidity: 57.2%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:35:49, AirTemperature: 30.4C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:36:49, AirTemperature: 30.4C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:37:49, AirTemperature: 30.4C, AirHumidity: 57.2%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:38:49, AirTemperature: 30.4C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.19mg/L 
2024-05-18 21:39:49, AirTemperature: 30.4C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.19mg/L 
2024-05-18 21:40:49, AirTemperature: 30.4C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.19mg/L 
2024-05-18 21:41:49, AirTemperature: 30.4C, AirHumidity: 57.2%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:42:49, AirTemperature: 30.5C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:43:49, AirTemperature: 30.5C, AirHumidity: 57.2%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:44:49, AirTemperature: 30.4C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:45:49, AirTemperature: 30.5C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:46:49, AirTemperature: 30.5C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.19mg/L 
2024-05-18 21:47:49, AirTemperature: 30.5C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:48:49, AirTemperature: 30.5C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:49:49, AirTemperature: 30.5C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:50:49, AirTemperature: 30.5C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:51:49, AirTemperature: 30.5C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:52:49, AirTemperature: 30.5C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:53:49, AirTemperature: 30.5C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:54:49, AirTemperature: 30.5C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:55:49, AirTemperature: 30.5C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:56:49, AirTemperature: 30.5C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:57:49, AirTemperature: 30.5C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:58:49, AirTemperature: 30.5C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 21:59:49, AirTemperature: 30.5C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:00:49, AirTemperature: 30.5C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:01:49, AirTemperature: 30.5C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:02:49, AirTemperature: 30.6C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:03:49, AirTemperature: 30.5C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:04:49, AirTemperature: 30.5C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.19mg/L 
2024-05-18 22:05:49, AirTemperature: 30.6C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:06:49, AirTemperature: 30.5C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:07:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:08:49, AirTemperature: 30.6C, AirHumidity: 57.1%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:09:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:10:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:11:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:12:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.19mg/L 
2024-05-18 22:13:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:14:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:15:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:16:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:17:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.19mg/L 
2024-05-18 22:18:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.19mg/L 
2024-05-18 22:19:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.19mg/L 
2024-05-18 22:20:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:21:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:22:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:23:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:24:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:25:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:26:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:27:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:28:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:29:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:30:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:31:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:32:49, AirTemperature: 30.7C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:33:49, AirTemperature: 30.7C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:34:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:35:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.19mg/L 
2024-05-18 22:36:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:37:49, AirTemperature: 30.6C, AirHumidity: 57.0%, WaterTemperature: 26C, WaterDO: 0.19mg/L 
2024-05-18 22:38:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:39:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:40:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:41:49, AirTemperature: 30.7C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:42:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:43:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:44:49, AirTemperature: 30.7C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:45:49, AirTemperature: 30.7C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:46:49, AirTemperature: 30.7C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:47:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:48:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:49:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:50:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:51:49, AirTemperature: 30.7C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:52:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:53:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:54:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:55:49, AirTemperature: 30.7C, AirHumidity: 56.8%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:56:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:57:49, AirTemperature: 30.7C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:58:49, AirTemperature: 30.6C, AirHumidity: 56.8%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 22:59:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 23:00:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 23:01:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 23:02:49, AirTemperature: 30.6C, AirHumidity: 56.8%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 23:03:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 23:04:49, AirTemperature: 30.7C, AirHumidity: 56.8%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 23:05:49, AirTemperature: 30.7C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 23:06:49, AirTemperature: 30.7C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 23:07:49, AirTemperature: 30.6C, AirHumidity: 56.8%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 23:08:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 23:09:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 23:10:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 23:11:49, AirTemperature: 30.7C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 23:12:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 23:13:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 23:14:49, AirTemperature: 30.7C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 23:15:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 23:16:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
2024-05-18 23:17:49, AirTemperature: 30.6C, AirHumidity: 56.9%, WaterTemperature: 26C, WaterDO: 0.0mg/L 
